Metformin-Acarbose-InsulinAspartHuman,2
InsulinAspartHuman-InsulinGlargine-nateglinide,2
Glipizide-Glyburide-end,474
insulindetemir-glimepiride-liraglutide,4
insulindetemir-nateglinide-end,2
Acarbose-Pramlintide-end,2
rosiglitazone-Acarbose-insulindetemir,2
RegularInsulinHuman-InsulinAspartHuman-pioglitazone,10
Metformin-albiglutide-pioglitazone,12
rosiglitazone-glimepiride-InsulinAspartHuman,12
sitagliptin-pioglitazone-glimepiride,52
Metformin-saxagliptin-InsulinLispro,26
InsulinAspartHuman-Glyburide-Linagliptin,2
exenatide-sitagliptin-insulindetemir,2
exenatide-Pramlintide-end,16
InsulinLispro-saxagliptin-sitagliptin,2
InsulinLispro-nateglinide-end,2
Metformin-empagliflozin-dapagliflozin,34
liraglutide-sitagliptin-alogliptin,2
pioglitazone-sitagliptin-InsulinAspartHuman,12
Metformin-repaglinide-gliquidone,2
nateglinide-pioglitazone-InsulinGlargine,2
repaglinide-Glyburide-Linagliptin,2
Metformin-sitagliptin-liraglutide,1270
Tolazamide-Metformin-pioglitazone,26
pioglitazone-rosiglitazone-exenatide,4
rosiglitazone-Metformin-exenatide,120
InsulinGlargine-exenatide-InsulinAspartHuman,6
pioglitazone-saxagliptin-repaglinide,2
liraglutide-repaglinide-pioglitazone,2
miglitol-pioglitazone-Glyburide,2
Metformin-InsulinAspartHuman-nateglinide,4
pioglitazone-Metformin-albiglutide,4
insulindetemir-sitagliptin-RegularInsulinHuman,2
rosiglitazone-InsulinGlargine-end,40
Metformin-dapagliflozin-sitagliptin,150
exenatide-pioglitazone-InsulinGlargine,2
insulindetemir-Glipizide-saxagliptin,2
pioglitazone-alogliptin-glimepiride,4
sitagliptin-Acarbose-end,4
Glipizide-alogliptin-end,2
insulindetemir-albiglutide-Glipizide,2
canagliflozin-InsulinGlargine-end,4
Glyburide-insulindetemir-Glipizide,6
insulindetemir-InsulinLispro-Glipizide,4
glimepiride-InsulinGlargine-Linagliptin,6
glimepiride-exenatide-insulindetemir,10
InsulinGlargine-exenatide-rosiglitazone,2
InsulinAspartHuman-InsulinGlulisineHuman-InsulinGlargine,2
pioglitazone-Metformin-rosiglitazone,354
vildagliptin-Metformin-pioglitazone,2
InsulinLispro-canagliflozin-InsulinGlargine,2
glimepiride-Metformin-exenatide,244
Glipizide-exenatide-rosiglitazone,8
rosiglitazone-sitagliptin-dulaglutide,2
exenatide-Glyburide-Metformin,18
rosiglitazone-InsulinGlargine-Glipizide,6
Glipizide-pioglitazone-nateglinide,12
InsulinLispro-pioglitazone-InsulinGlargine,24
InsulinAspartHuman-insulindetemir-glimepiride,2
Glipizide-pioglitazone-exenatide,36
repaglinide-InsulinLispro-RegularInsulinHuman,4
exenatide-sitagliptin-liraglutide,6
Linagliptin-saxagliptin-Metformin,8
glimepiride-InsulinGlulisineHuman-end,4
Glipizide-InsulinGlargine-liraglutide,14
pioglitazone-glimepiride-InsulinLispro,14
repaglinide-Glipizide-Glyburide,2
repaglinide-sitagliptin-Linagliptin,2
albiglutide-canagliflozin-end,2
sitagliptin-saxagliptin-end,98
Glyburide-RegularInsulinHuman-InsulinAspartHuman,24
exenatide-rosiglitazone-pioglitazone,4
pioglitazone-insulindetemir-InsulinLispro,2
InsulinGlargine-Metformin-pioglitazone,324
RegularInsulinHuman-pioglitazone-InsulinLispro,12
sitagliptin-Linagliptin-RegularInsulinHuman,2
Glyburide-Acarbose-sitagliptin,4
insulindetemir-Linagliptin-empagliflozin,2
empagliflozin-dapagliflozin-Metformin,4
Glipizide-saxagliptin-end,88
Glyburide-Linagliptin-Metformin,4
sitagliptin-Glyburide-canagliflozin,2
InsulinGlargine-RegularInsulinHuman-Metformin,184
Metformin-InsulinAspartHuman-empagliflozin,4
glimepiride-insulindetemir-sitagliptin,4
Acarbose-sitagliptin-empagliflozin,2
Metformin-dapagliflozin-end,1824
pioglitazone-dulaglutide-albiglutide,2
exenatide-Glipizide-Metformin,42
saxagliptin-Glyburide-canagliflozin,2
glimepiride-vildagliptin-sitagliptin,8
Glyburide-repaglinide-glimepiride,6
Glipizide-sitagliptin-dulaglutide,2
Metformin-alogliptin-Glipizide,12
rosiglitazone-Glipizide-insulindetemir,4
Glipizide-glimepiride-InsulinAspartHuman,12
Glyburide-liraglutide-InsulinGlargine,6
pioglitazone-liraglutide-exenatide,6
dapagliflozin-canagliflozin-end,12
Metformin-rosiglitazone-Glipizide,2316
Glipizide-miglitol-glimepiride,4
glimepiride-insulindetemir-saxagliptin,2
Glipizide-miglitol-Metformin,2
glimepiride-Glipizide-rosiglitazone,18
InsulinGlargine-saxagliptin-InsulinAspartHuman,2
pioglitazone-miglitol-end,2
sitagliptin-end,5820
rosiglitazone-end,2986
Glyburide-canagliflozin-Metformin,10
Metformin-glimepiride-InsulinAspartHuman,292
InsulinLispro-exenatide-rosiglitazone,2
Tolazamide-pioglitazone-end,6
RegularInsulinHuman-Pramlintide-exenatide,2
Linagliptin-Glipizide-nateglinide,2
Glyburide-RegularInsulinHuman-insulindetemir,4
Glyburide-sitagliptin-nateglinide,4
RegularInsulinHuman-glimepiride-Glipizide,4
liraglutide-sitagliptin-Metformin,4
glimepiride-Linagliptin-Acarbose,2
sitagliptin-Linagliptin-saxagliptin,4
Glyburide-exenatide-end,26
Metformin-nateglinide-end,438
RegularInsulinHuman-sitagliptin-InsulinGlargine,32
InsulinAspartHuman-Metformin-vildagliptin,2
Glipizide-Metformin-Glyburide,1520
exenatide-liraglutide-InsulinGlargine,2
Metformin-Glipizide-alogliptin,34
Glipizide-sitagliptin-saxagliptin,28
sitagliptin-empagliflozin-InsulinGlargine,2
empagliflozin-liraglutide-end,2
liraglutide-exenatide-insulindetemir,2
InsulinGlargine-vildagliptin-RegularInsulinHuman,2
Metformin-saxagliptin-Glyburide,204
sitagliptin-glimepiride-InsulinAspartHuman,6
exenatide-albiglutide-dulaglutide,2
InsulinAspartHuman-Glipizide-Acarbose,2
dapagliflozin-Metformin-sitagliptin,12
InsulinGlargine-InsulinGlulisineHuman-InsulinLispro,22
Glyburide-glimepiride-vildagliptin,2
pioglitazone-Linagliptin-repaglinide,2
repaglinide-InsulinLispro-InsulinGlargine,6
RegularInsulinHuman-InsulinLispro-Metformin,82
miglitol-Metformin-Glyburide,8
pioglitazone-Glipizide-Acarbose,8
Glyburide-Glipizide-dapagliflozin,2
InsulinAspartHuman-InsulinLispro-InsulinGlargine,50
pioglitazone-insulindetemir-InsulinAspartHuman,10
sitagliptin-canagliflozin-InsulinGlargine,8
rosiglitazone-nateglinide-InsulinAspartHuman,2
InsulinGlargine-end,1406
pioglitazone-Linagliptin-Glyburide,2
saxagliptin-canagliflozin-end,12
Metformin-InsulinGlulisineHuman-insulindegludec,2
glimepiride-pioglitazone-nateglinide,14
saxagliptin-Glyburide-end,6
Metformin-pioglitazone-dapagliflozin,88
Glipizide-liraglutide-InsulinGlargine,6
Metformin-guargum-end,8
liraglutide-exenatide-empagliflozin,2
glimepiride-InsulinGlulisineHuman-RegularInsulinHuman,2
Metformin-nateglinide-RegularInsulinHuman,10
Glipizide-InsulinLispro-InsulinGlargine,60
Metformin-InsulinGlargine-vildagliptin,12
Glipizide-Acarbose-Glyburide,2
Metformin-Pramlintide-liraglutide,2
RegularInsulinHuman-rosiglitazone-Glyburide,8
glimepiride-Linagliptin-pioglitazone,6
InsulinAspartHuman-Metformin-alogliptin,2
miglitol-Glipizide-Metformin,2
InsulinAspartHuman-InsulinGlargine-end,348
InsulinGlargine-Glyburide-repaglinide,2
Glipizide-dulaglutide-pioglitazone,2
exenatide-glimepiride-pioglitazone,6
sitagliptin-RegularInsulinHuman-end,38
InsulinAspartHuman-sitagliptin-insulindetemir,2
liraglutide-pioglitazone-insulindetemir,2
vildagliptin-Metformin-end,6
Glipizide-exenatide-RegularInsulinHuman,4
exenatide-liraglutide-glimepiride,6
glimepiride-albiglutide-Metformin,2
Metformin-Glipizide-Chlorpropamide,2
RegularInsulinHuman-InsulinGlargine-glimepiride,28
pioglitazone-sitagliptin-rosiglitazone,4
dulaglutide-dapagliflozin-end,2
Linagliptin-canagliflozin-liraglutide,2
pioglitazone-rosiglitazone-sitagliptin,34
repaglinide-Metformin-insulindetemir,8
Metformin-insulindetemir-Linagliptin,38
pioglitazone-exenatide-end,142
Metformin-alogliptin-exenatide,4
RegularInsulinHuman-Metformin-dulaglutide,4
Metformin-dapagliflozin-insulindetemir,10
Metformin-Acarbose-canagliflozin,14
pioglitazone-Tolazamide-Glipizide,4
pioglitazone-insulindetemir-InsulinGlargine,6
InsulinGlargine-glimepiride-Metformin,120
Acarbose-Glipizide-rosiglitazone,2
InsulinGlargine-Glipizide-Glyburide,4
sitagliptin-Metformin-InsulinLispro,14
InsulinAspartHuman-InsulinLispro-Pramlintide,4
InsulinLispro-InsulinGlargine-rosiglitazone,2
dulaglutide-empagliflozin-end,4
Glipizide-albiglutide-end,4
Metformin-dapagliflozin-dulaglutide,80
Metformin-InsulinLispro-dulaglutide,6
pioglitazone-Glipizide-alogliptin,2
InsulinLispro-InsulinGlargine-Acarbose,2
glimepiride-repaglinide-insulindetemir,4
Metformin-pioglitazone-vildagliptin,48
nateglinide-pioglitazone-repaglinide,4
Metformin-dapagliflozin-canagliflozin,160
insulindetemir-Metformin-Linagliptin,6
Glipizide-InsulinGlargine-end,462
rosiglitazone-Acarbose-Metformin,4
InsulinGlulisineHuman-InsulinGlargine-InsulinLispro,6
InsulinAspartHuman-InsulinGlargine-vildagliptin,2
pioglitazone-Metformin-dapagliflozin,14
saxagliptin-Acarbose-InsulinGlargine,2
RegularInsulinHuman-guargum-InsulinGlargine,4
Glipizide-pioglitazone-saxagliptin,20
Glipizide-InsulinLispro-canagliflozin,2
InsulinGlargine-InsulinAspartHuman-end,950
Metformin-vildagliptin-dulaglutide,2
pioglitazone-Glyburide-exenatide,8
Metformin-InsulinAspartHuman-exenatide,22
repaglinide-Glyburide-Glipizide,4
Glipizide-insulindetemir-Acarbose,4
sitagliptin-vildagliptin-end,6
saxagliptin-glimepiride-InsulinAspartHuman,2
Metformin-vildagliptin-Gliclazide,2
Metformin-InsulinLispro-end,796
Metformin-miglitol-Linagliptin,2
pioglitazone-Glyburide-rosiglitazone,16
InsulinLispro-canagliflozin-liraglutide,2
sitagliptin-Linagliptin-Glipizide,16
Metformin-InsulinAspartHuman-vildagliptin,4
InsulinAspartHuman-RegularInsulinHuman-end,2
nateglinide-Metformin-InsulinLispro,6
exenatide-insulindetemir-end,6
dapagliflozin-sitagliptin-Metformin,2
glimepiride-saxagliptin-liraglutide,8
Glyburide-InsulinLispro-InsulinAspartHuman,4
RegularInsulinHuman-Metformin-pioglitazone,86
gliquidone-Metformin-RegularInsulinHuman,2
InsulinGlulisineHuman-InsulinGlargine-glimepiride,2
Metformin-Glyburide-InsulinLispro,218
Glyburide-Metformin-dapagliflozin,16
Glipizide-liraglutide-Linagliptin,2
Metformin-sitagliptin-insulindetemir,598
Glyburide-InsulinGlargine-RegularInsulinHuman,96
RegularInsulinHuman-sitagliptin-end,70
Glipizide-rosiglitazone-sitagliptin,68
Metformin-InsulinAspartHuman-Glipizide,84
InsulinGlargine-rosiglitazone-RegularInsulinHuman,10
repaglinide-Acarbose-Metformin,2
Glyburide-insulindetemir-glimepiride,4
Metformin-Pramlintide-rosiglitazone,2
pioglitazone-Acarbose-Glipizide,2
InsulinGlargine-InsulinAspartHuman-sitagliptin,80
sitagliptin-InsulinGlargine-Glipizide,18
vildagliptin-sitagliptin-InsulinGlargine,10
rosiglitazone-Metformin-InsulinLispro,16
nateglinide-RegularInsulinHuman-InsulinGlargine,2
insulindetemir-InsulinAspartHuman-nateglinide,2
Glipizide-glimepiride-InsulinGlulisineHuman,4
sitagliptin-Glyburide-liraglutide,4
Chlorpropamide-Glyburide-end,6
InsulinAspartHuman-RegularInsulinHuman-sitagliptin,2
Metformin-exenatide-Glyburide,174
sitagliptin-insulindetemir-glimepiride,10
repaglinide-Metformin-rosiglitazone,40
pioglitazone-Glipizide-glimepiride,60
Linagliptin-repaglinide-end,2
Glipizide-Metformin-albiglutide,10
InsulinAspartHuman-liraglutide-dulaglutide,2
canagliflozin-Metformin-InsulinGlargine,10
repaglinide-Acarbose-InsulinGlargine,6
sitagliptin-insulindetemir-Linagliptin,2
nateglinide-sitagliptin-InsulinLispro,2
glimepiride-Glipizide-exenatide,2
Linagliptin-repaglinide-sitagliptin,2
Metformin-rosiglitazone-gliquidone,2
Glipizide-nateglinide-InsulinGlargine,10
Acarbose-pioglitazone-sitagliptin,2
Tolazamide-InsulinGlargine-RegularInsulinHuman,2
Metformin-glimepiride-dapagliflozin,320
Glyburide-pioglitazone-exenatide,12
Glyburide-saxagliptin-insulindetemir,4
canagliflozin-dulaglutide-end,6
Metformin-canagliflozin-InsulinAspartHuman,8
Metformin-miglitol-sitagliptin,8
InsulinGlargine-Glyburide-pioglitazone,6
repaglinide-rosiglitazone-pioglitazone,16
insulindetemir-saxagliptin-sitagliptin,2
pioglitazone-liraglutide-Linagliptin,2
InsulinLispro-RegularInsulinHuman-end,28
RegularInsulinHuman-InsulinGlargine-InsulinGlulisineHuman,70
glimepiride-empagliflozin-end,10
Chlorpropamide-InsulinGlargine-Metformin,2
sitagliptin-dapagliflozin-end,20
pioglitazone-alogliptin-dulaglutide,2
rosiglitazone-glimepiride-empagliflozin,2
Pramlintide-InsulinGlargine-sitagliptin,2
albiglutide-Metformin-Glipizide,2
rosiglitazone-InsulinLispro-pioglitazone,2
Metformin-RegularInsulinHuman-pioglitazone,70
Glipizide-repaglinide-liraglutide,2
empagliflozin-dulaglutide-end,6
glimepiride-InsulinAspartHuman-exenatide,2
rosiglitazone-Glipizide-Glyburide,22
Glipizide-rosiglitazone-RegularInsulinHuman,20
Metformin-exenatide-empagliflozin,50
glimepiride-canagliflozin-Glipizide,2
Glyburide-RegularInsulinHuman-sitagliptin,8
InsulinAspartHuman-insulindetemir-InsulinGlargine,38
Glipizide-sitagliptin-InsulinLispro,16
InsulinLispro-InsulinGlargine-vildagliptin,2
Glipizide-Glyburide-exenatide,2
sitagliptin-pioglitazone-saxagliptin,4
insulindetemir-InsulinGlulisineHuman-InsulinLispro,2
InsulinGlargine-InsulinLispro-InsulinGlulisineHuman,14
Glipizide-nateglinide-pioglitazone,12
saxagliptin-InsulinGlargine-Linagliptin,2
liraglutide-Metformin-pioglitazone,22
nateglinide-Glipizide-Metformin,34
glimepiride-InsulinGlargine-InsulinGlulisineHuman,12
Linagliptin-empagliflozin-dulaglutide,2
InsulinAspartHuman-sitagliptin-end,30
RegularInsulinHuman-guargum-Metformin,2
Metformin-RegularInsulinHuman-exenatide,32
canagliflozin-exenatide-end,4
sitagliptin-exenatide-InsulinGlargine,10
Metformin-alogliptin-dulaglutide,4
Metformin-insulindetemir-exenatide,50
sitagliptin-pioglitazone-Glipizide,22
exenatide-liraglutide-pioglitazone,2
Metformin-insulindetemir-Lixisenatide,2
Glipizide-Linagliptin-InsulinGlargine,8
glimepiride-pioglitazone-end,570
vildagliptin-insulindetemir-RegularInsulinHuman,2
Glyburide-Glipizide-repaglinide,8
nateglinide-repaglinide-exenatide,2
sitagliptin-liraglutide-InsulinGlargine,2
Metformin-sitagliptin-InsulinGlargine,1766
vildagliptin-glimepiride-end,2
pioglitazone-saxagliptin-Glyburide,2
Metformin-Glipizide-albiglutide,40
miglitol-vildagliptin-sitagliptin,2
rosiglitazone-Glipizide-sitagliptin,70
insulindetemir-RegularInsulinHuman-glimepiride,2
Acarbose-sitagliptin-pioglitazone,2
repaglinide-Glyburide-end,16
InsulinGlargine-repaglinide-Glipizide,2
dapagliflozin-Metformin-saxagliptin,10
saxagliptin-nateglinide-sitagliptin,2
Metformin-Glipizide-RegularInsulinHuman,640
glimepiride-saxagliptin-Linagliptin,6
Glyburide-InsulinLispro-Glipizide,4
Metformin-canagliflozin-albiglutide,46
exenatide-Glyburide-end,6
nateglinide-saxagliptin-repaglinide,4
Metformin-Pramlintide-InsulinLispro,2
Metformin-sitagliptin-guargum,8
InsulinGlulisineHuman-Metformin-InsulinGlargine,10
Metformin-dapagliflozin-liraglutide,98
insulindetemir-InsulinLispro-saxagliptin,2
InsulinAspartHuman-glimepiride-insulindetemir,8
RegularInsulinHuman-nateglinide-end,6
Glyburide-InsulinGlulisineHuman-Glipizide,2
RegularInsulinHuman-glimepiride-rosiglitazone,6
Glyburide-Glipizide-InsulinLispro,16
Metformin-alogliptin-InsulinGlargine,8
pioglitazone-Glipizide-canagliflozin,4
liraglutide-Glyburide-sitagliptin,2
rosiglitazone-InsulinGlargine-sitagliptin,6
InsulinGlargine-InsulinLispro-dapagliflozin,6
InsulinAspartHuman-glimepiride-end,38
insulindetemir-sitagliptin-liraglutide,4
RegularInsulinHuman-sitagliptin-pioglitazone,2
Tolazamide-Metformin-miglitol,2
glimepiride-Glipizide-end,350
RegularInsulinHuman-insulindetemir-pioglitazone,4
InsulinGlargine-glimepiride-Glipizide,4
glimepiride-saxagliptin-sitagliptin,10
glimepiride-nateglinide-insulindetemir,2
pioglitazone-alogliptin-RegularInsulinHuman,2
Acarbose-glimepiride-InsulinLispro,2
InsulinGlargine-InsulinGlulisineHuman-dapagliflozin,2
Metformin-canagliflozin-empagliflozin,170
exenatide-Pramlintide-sitagliptin,2
nateglinide-Glipizide-end,50
pioglitazone-Glipizide-dapagliflozin,2
Metformin-Glyburide-nateglinide,234
Metformin-InsulinAspartHuman-saxagliptin,4
Metformin-Glyburide-Acarbose,92
pioglitazone-Glipizide-InsulinLispro,16
glimepiride-InsulinGlargine-canagliflozin,4
InsulinAspartHuman-InsulinGlargine-InsulinLispro,120
glimepiride-miglitol-nateglinide,2
glimepiride-InsulinAspartHuman-Linagliptin,2
Metformin-Gliclazide-sitagliptin,4
insulindetemir-repaglinide-Metformin,4
sitagliptin-repaglinide-liraglutide,6
Metformin-liraglutide-alogliptin,10
pioglitazone-insulindetemir-RegularInsulinHuman,2
exenatide-insulindetemir-pioglitazone,2
Glipizide-nateglinide-InsulinAspartHuman,4
Acarbose-Metformin-saxagliptin,2
Metformin-liraglutide-exenatide,396
sitagliptin-RegularInsulinHuman-InsulinLispro,2
sitagliptin-nateglinide-InsulinGlargine,2
InsulinGlargine-RegularInsulinHuman-InsulinGlulisineHuman,18
Metformin-RegularInsulinHuman-saxagliptin,22
InsulinAspartHuman-InsulinGlargine-canagliflozin,4
Metformin-alogliptin-glimepiride,16
nateglinide-sitagliptin-Metformin,20
RegularInsulinHuman-pioglitazone-end,78
rosiglitazone-Metformin-saxagliptin,60
InsulinGlargine-InsulinAspartHuman-albiglutide,2
Metformin-insulindetemir-InsulinLispro,294
RegularInsulinHuman-liraglutide-canagliflozin,2
Acarbose-Metformin-InsulinLispro,2
InsulinGlargine-Linagliptin-empagliflozin,4
pioglitazone-Metformin-Acarbose,8
sitagliptin-repaglinide-exenatide,4
InsulinGlargine-liraglutide-InsulinAspartHuman,4
sitagliptin-Metformin-vildagliptin,16
glimepiride-Glipizide-canagliflozin,4
glimepiride-Metformin-InsulinGlargine,530
Metformin-Glyburide-dulaglutide,52
Glipizide-repaglinide-glimepiride,8
Glyburide-sitagliptin-dapagliflozin,2
Glipizide-rosiglitazone-end,322
insulindetemir-Glyburide-InsulinLispro,2
InsulinLispro-liraglutide-end,4
pioglitazone-liraglutide-Glipizide,4
vildagliptin-Metformin-InsulinGlargine,2
Metformin-vildagliptin-dapagliflozin,28
exenatide-saxagliptin-Metformin,10
repaglinide-liraglutide-end,4
Glipizide-Acarbose-sitagliptin,4
Metformin-Acarbose-dapagliflozin,4
Glipizide-sitagliptin-Glyburide,24
Glipizide-canagliflozin-Metformin,12
nateglinide-Metformin-InsulinAspartHuman,6
Glyburide-insulindetemir-exenatide,2
sitagliptin-saxagliptin-exenatide,2
insulindetemir-sitagliptin-end,28
saxagliptin-pioglitazone-Metformin,16
Acarbose-miglitol-end,4
glimepiride-Metformin-RegularInsulinHuman,106
repaglinide-InsulinAspartHuman-InsulinGlargine,4
Tolazamide-Glyburide-RegularInsulinHuman,4
glimepiride-InsulinGlargine-rosiglitazone,6
canagliflozin-liraglutide-Metformin,4
saxagliptin-dulaglutide-end,2
Metformin-canagliflozin-pioglitazone,56
Metformin-canagliflozin-dapagliflozin,334
Metformin-rosiglitazone-nateglinide,164
InsulinGlargine-Glipizide-exenatide,8
exenatide-Metformin-Acarbose,4
Linagliptin-dapagliflozin-end,2
Linagliptin-Metformin-InsulinGlulisineHuman,2
rosiglitazone-exenatide-Metformin,70
InsulinGlargine-rosiglitazone-Metformin,46
sitagliptin-InsulinGlargine-guargum,2
Metformin-Linagliptin-saxagliptin,170
Glipizide-repaglinide-saxagliptin,6
InsulinAspartHuman-dapagliflozin-albiglutide,2
Glyburide-liraglutide-sitagliptin,2
InsulinGlargine-Glipizide-pioglitazone,12
Glipizide-liraglutide-sitagliptin,4
Glipizide-exenatide-InsulinGlargine,12
pioglitazone-canagliflozin-sitagliptin,2
sitagliptin-Glyburide-Linagliptin,6
glimepiride-insulindetemir-liraglutide,4
repaglinide-pioglitazone-Glyburide,8
pioglitazone-Glipizide-Metformin,798
InsulinGlargine-Linagliptin-InsulinAspartHuman,2
rosiglitazone-InsulinGlargine-exenatide,2
dapagliflozin-sitagliptin-end,8
